0.24938,0.040772,0.14197,0.42199,0.15554
-0.046427,0.41787,0.11857,0.12323,0.54323
0.2252,0.45839,-0.75078,-0.37398,0.16415
0.65539,-0.026414,0.11394,0.29827,-0.18001
0.078999,0.067046,0.20231,0.044232,0.28298
0.13148,0.12255,0.18535,0.32893,0.22725
0.29358,0.064029,0.23825,0.14424,0.053784
0.14932,0.43515,0.049172,0.62971,0.2295
0.32305,0.1026,0.19021,0.23446,0.03001
0.31973,0.073408,0.37792,0.25725,0.0029391
0.116,0.24411,0.19538,0.13224,0.30415
0.2144,0.23261,0.14332,0.20282,0.2235
0.044025,0.13999,0.09346,0.050347,0.11449
0.26346,-0.10367,0.50698,0.7093,-0.21644
0.21526,0.25566,0.19775,0.24701,0.2788
0.07819,0.22028,0.14304,0.060742,0.29825
0.22175,0.29702,0.12115,0.18632,0.22501
0.10673,0.052574,0.046442,0.095113,0.040097
0.43956,-0.067956,-0.014954,0.22256,-0.1126
0.20737,0.086124,0.37667,0.18137,0.071206
0.57107,0.84172,0.53109,-0.10545,0.29598
0.33384,0.3355,0.067209,0.11903,0.32766
0.24609,0.14165,0.21213,0.2656,0.16177
-0.25428,0.18526,0.055801,-0.042971,0.29381
-0.13608,0.16773,0.14019,0.0080194,0.37851
0.046721,0.38369,0.27544,0.3148,0.35755
0.31498,0.076141,0.12514,0.18104,0.077292
0.10283,0.30558,0.07287,0.35589,0.41759
0.022853,0.33788,0.15256,0.21173,0.48915
0.13585,0.28132,-0.027569,0.13106,0.2561
0.45503,0.46318,-0.36442,-0.03511,-0.019276
-0.13711,-0.012943,0.17707,-0.047123,0.38464
0.029663,-0.0065109,0.18961,0.30589,0.26006
0.30441,0.33294,0.19357,0.18097,0.19591
0.25512,0.18643,0.36197,0.36527,0.23457
0.20381,-0.021794,0.26906,0.35453,0.012056
0.16912,0.26412,0.16358,0.090667,0.17022
0.15338,0.20525,0.12658,0.10705,0.25278
0.27399,0.047897,0.079419,-0.10548,0.52101
0.25214,0.10459,0.15824,0.24167,0.047593
-0.50792,-0.1327,0.051888,-0.18976,-0.22407
0.26181,0.065568,0.2377,0.21817,0.13911
0.052841,0.123,0.10712,0.13193,0.16237
0.25803,0.19895,0.13396,0.27871,0.033378
0.25172,0.25117,0.24348,0.23455,0.2607
0.28837,-0.043489,0.39515,0.0083862,-0.099645
0.18731,0.30419,0.18201,0.16626,0.34894
0.2244,0.17492,0.26865,0.28892,0.14123
0.18576,-0.0047589,0.016661,0.07937,0.17926
0.027751,0.044361,-0.0056011,-0.08872,-0.13875
0.29722,-0.14787,0.35259,-0.34696,0.66575
0.2452,0.24679,0.13371,0.27146,0.090783
0.36941,-0.097535,0.32051,0.24422,0.16757
0.29621,0.04744,0.1233,0.11519,-0.2751
0.16436,0.078073,0.13602,0.12792,0.059239
0.23937,0.23418,-0.078255,-0.068522,0.17394
0.50442,0.21955,0.17787,0.20909,0.27218
0.44948,0.43345,0.38217,-0.1137,0.15661
0.096732,0.21117,0.065675,0.062589,0.14224
0.22767,0.4921,-0.20487,-0.16871,0.55377
0.045767,0.45492,0.18734,-0.16097,0.4011
0.31757,0.05397,0.20898,0.18382,-0.1438
0.20077,0.026226,0.26526,0.15161,-0.043245
0.11622,0.33926,0.24967,-0.076743,-0.10586
0.17983,0.20675,0.1243,0.19674,0.1916
0.19515,-0.14297,0.12349,0.094796,0.015675
0.22221,0.0046389,0.16205,0.19103,0.1874
0.11042,0.21115,-0.044675,0.078081,0.38298
0.25077,0.14584,0.099296,0.1409,0.26998
0.29625,0.058331,0.19499,0.31596,0.1778
0.14033,0.15668,0.1508,0.11723,0.090393
0.082585,0.068523,0.16977,0.2764,0.057135
0.0025924,0.088409,0.64575,0.013383,0.1773
0.40112,0.4154,0.23244,0.026631,0.4022
0.011292,0.030455,0.0029023,-0.091374,0.18104
-0.25571,0.17614,0.21142,0.16728,0.40549
-0.30919,0.041508,-0.17271,-0.16288,0.05722
0.41787,0.038989,0.31502,0.32107,-0.11592
-0.085162,0.10095,-0.21973,0.30152,0.13761
-0.0087074,-0.21766,-0.3325,0.1765,-0.81339
0.13882,0.20876,0.13033,0.19691,0.13198
-0.35728,0.41811,0.42973,0.37283,0.4998
0.22847,0.12178,0.14835,0.13788,-0.0048338
-0.081627,0.12075,0.4187,0.16441,0.28811
-0.099707,0.023134,-0.18422,0.040596,0.28018
0.39853,0.1831,-0.094903,0.25141,0.37508
0.28678,-0.47614,0.31668,0.072427,-0.22823
0.22282,0.17192,0.16571,0.068204,0.17667
-0.23641,0.0051675,0.081005,-0.2109,0.32386
0.053099,0.024822,-0.0067456,0.42287,-0.1581
0.0099507,0.11108,0.03276,0.1155,0.13234
-0.057148,-0.057055,0.0026365,-0.026936,0.2894
0.2238,0.088465,-0.049525,0.13052,0.32671
0.14297,-0.26958,0.35001,0.036555,-0.30024
0.43944,0.25353,0.32179,0.095757,0.31221
0.15489,0.11666,-0.14045,0.53001,-0.5192
0.20184,0.076015,0.24564,0.19107,0.20759
0.31025,0.20166,0.14817,0.30662,0.15107
0.13291,0.19081,0.10662,0.22631,0.5881
-0.22269,0.10967,0.05853,0.056917,-0.012576
0.13714,0.094787,-0.015561,0.16434,-0.11296
0.052874,0.26011,0.37242,0.13545,0.54144
0.39081,0.34902,-0.11106,-0.21825,0.17108
0.18339,0.2117,0.17881,0.12769,0.17566
0.060983,-0.046828,0.14442,0.18866,-0.022956
-0.70151,0.71074,0.43913,-0.37853,0.49164
0.10556,0.075865,0.061186,0.34244,0.27416
0.16928,0.44692,0.11838,0.031558,0.40663
0.068073,-0.013822,-0.077969,0.080959,0.1737
0.076145,0.32326,0.13054,0.36954,0.32058
0.11662,0.1958,0.16263,0.26211,0.2998
0.22889,-0.16482,0.30341,0.30573,-0.026626
0.08338,0.294,0.019066,0.13391,0.27836
0.05119,0.16647,0.17681,0.21665,0.43627
0.17033,0.041021,0.045768,0.12616,-0.060641
0.41252,0.19618,0.17394,0.19899,0.11653
0.16478,-0.12868,0.25841,0.1752,-0.12074
0.27207,-0.17447,0.19487,-0.00057638,0.11538
0.45032,-0.37722,0.0083882,0.55525,-0.44181
0.24205,0.2926,0.24468,0.29382,0.32548
0.52171,0.027569,0.33035,0.3128,0.040083
0.2583,0.15692,0.3247,0.076103,-0.065619
0.20828,-0.03222,0.072456,0.43737,-0.15283
0.31408,0.057702,0.14704,0.11874,0.30678
0.14212,0.036348,0.063579,0.074495,0.086349
0.28035,0.024823,0.21934,0.10782,0.10609
0.30864,0.19645,0.4426,0.28852,0.30503
0.50191,0.14116,0.36016,0.07465,-0.10477
0.11024,0.057865,-0.028563,0.28235,0.35778
0.16822,0.36859,0.20461,0.17778,0.25029
0.29644,0.11171,0.21027,0.24385,0.022593
0.32747,0.55636,0.60233,-0.03957,-0.51491
-0.085081,0.10227,0.25462,0.065249,0.090904
0.1737,-0.024319,0.10256,-0.026403,-0.18795
0.25598,0.096009,0.14129,0.05155,-0.10071
-0.22474,0.043961,0.24688,0.20973,0.14055
0.11934,0.22178,0.096885,0.12251,0.30043
0.056959,0.10476,-0.018278,-0.040281,0.22997
-0.0066158,-0.16802,-0.023317,0.43887,0.054478
0.11837,0.20891,0.16044,0.10998,0.14377
0.057684,0.14672,0.245,0.19566,0.092832
0.14839,0.29945,0.067097,0.086764,0.25974
0.28048,0.25232,0.37759,0.27642,-0.22005
0.28794,0.18195,0.18755,0.19061,0.17955
0.20901,0.28467,0.24793,0.014898,0.33198
0.14891,0.038585,0.21986,0.32538,0.3684
0.24539,0.26593,0.18535,0.27999,0.31903
0.3719,0.1552,0.29168,0.32111,0.21549
-0.21115,-0.15057,0.33488,0.016726,0.036036
0.53166,0.020327,0.19067,0.29575,0.15695
0.29529,0.32711,0.10453,0.15955,0.2767
0.26587,0.5535,0.46433,0.061219,0.71803
0.19755,0.15171,0.14241,0.24515,0.026001
0.092256,0.2422,0.083709,0.14217,0.20045
-0.028267,-0.41853,-0.096037,-0.62765,-0.14705
0.20184,0.30831,-0.019179,0.28972,-0.30049
-0.0128,0.38454,-0.15032,0.51165,0.62474
0.27285,0.32486,0.13004,0.08471,-0.12579
0.45905,0.62424,0.6018,0.036803,-0.14485
0.16757,0.12729,0.14592,0.14138,0.17634
-0.021591,-0.40921,0.14472,-0.016257,-0.045462
0.53834,0.10785,-0.13075,0.51946,0.35527
0.26793,0.22991,0.1563,0.18177,0.19971
0.017365,0.15856,0.16915,0.0017746,0.18628
0.0128,-0.25984,-0.068723,-0.10955,-0.3374
0.094062,0.15139,0.010831,0.23388,0.1786
-0.13114,0.12106,0.030881,0.13202,0.18558
0.17376,0.13,0.0098976,0.21676,0.2025
0.14236,0.24621,0.22611,0.24982,0.27871
-0.29612,0.10796,0.15065,0.46377,0.21437
0.10373,0.087934,0.16209,0.21759,0.30645
-0.036436,0.40721,0.62811,-0.1093,0.428
0.13174,0.47636,0.2109,0.07193,0.098344
0.12646,0.15671,0.053878,0.20682,0.31366
0.33085,0.19545,0.36855,0.35115,0.12019
0.35454,0.018017,0.072901,0.47533,-0.1253
0.27898,0.0013296,0.22276,0.26624,-0.014143
0.22058,0.098334,-0.013598,0.17742,0.13918
0.16849,0.17487,0.29526,0.011495,0.21303
0.20359,0.21945,-0.00062886,0.16445,0.49196
0.10032,-0.13643,1.0305,-0.20911,-0.18023
-0.30659,0.66519,0.032701,-0.12285,0.32512
0.19832,0.031755,0.20508,0.11415,-0.03916
0.05517,-0.16721,-0.017875,-0.082075,-0.25688
-0.061711,0.077672,-0.14882,0.14526,0.1597
-0.0080432,0.045185,-0.0037562,0.061216,0.12953
0.10863,0.18606,0.13167,0.16046,0.22426
0.10961,0.17718,0.1175,0.078132,0.21281
0.0078734,0.10688,0.22364,0.070164,0.19308
0.13775,-0.0075528,0.04711,0.17584,0.21071
-0.098484,0.12994,0.3959,0.23198,0.021528
-0.027683,0.14598,-0.32084,-0.027195,0.12663
0.38335,0.69354,0.32039,-0.21637,0.18441
0.025695,0.42793,0.29676,0.20333,0.043322
-0.025874,-0.24395,0.034717,0.13034,0.2059
-0.03207,0.069911,0.074792,0.044107,0.24188
0.12506,0.28668,0.16652,0.015904,0.31364
0.06084,-0.13907,0.52156,0.18211,-0.14501
0.33148,0.39732,0.31414,0.27641,0.13494
0.27853,0.27359,0.18053,-0.30646,0.073173
0.11062,0.46458,0.079054,-0.026126,0.17824
0.024821,0.26966,0.20217,0.12354,0.30775
0.062063,0.236,0.12817,0.24565,0.18087
0.20331,0.29635,0.12934,0.37446,0.17655
0.069424,0.21118,0.12834,0.013436,0.28845
0.19838,0.11755,0.15451,0.22793,0.14582
0.44673,-0.014102,0.19159,0.30518,0.013553
0.18555,0.51165,0.2234,-0.029156,0.16292
0.060541,0.045402,0.15939,0.16541,-0.0438
0.055367,0.065218,0.13245,0.21686,0.19019
-0.11162,-0.51649,0.52843,0.3023,0.17264
0.11269,0.15756,0.12048,0.1922,0.26642
-0.091236,-0.34737,-0.1981,0.092541,0.12386
-0.18091,0.069687,-0.11415,0.10415,0.081439
-0.012263,0.1596,0.14189,0.12006,0.18649
0.10565,0.19904,0.099189,0.23579,0.32142
0.21312,0.25493,0.018072,0.2494,0.16109
-0.14769,-0.076915,0.4209,0.21862,-0.12388
0.25905,0.25386,0.34256,0.22761,0.57959
0.24049,0.28536,0.20774,0.21767,0.30948
0.30185,0.35756,0.30357,0.2446,0.26691
0.074017,0.365,0.16072,0.12373,0.56642
-0.025581,0.18478,0.0029132,0.084529,0.17913
0.24859,0.25152,0.15043,0.2166,0.30708
0.038368,0.20468,0.1548,0.17855,0.25368
0.26656,0.059027,-0.064315,-0.17858,0.34846
0.23284,0.19617,0.40066,0.1675,0.24917
0.23761,0.04049,0.0952,0.14569,-0.0092233
0.30654,0.29374,0.26799,0.29034,0.2294
-0.096963,0.17137,0.23093,0.048111,0.10442
-0.22765,0.11256,0.28219,0.26941,-0.050097
0.0052614,0.071629,0.010415,0.054729,0.050685
-0.019547,0.25856,0.025621,0.062531,0.15059
-0.16144,-0.025428,0.56561,0.10339,0.22463
0.30812,0.26745,0.11879,-0.28662,0.21787
0.17594,0.19245,0.064052,0.14073,0.13245
0.29601,0.1963,0.02404,0.13138,0.28102
0.05592,0.22401,-0.16192,0.38232,-0.16068
0.056416,0.18335,0.085993,0.043429,0.11511
0.033445,0.19029,0.12744,0.22514,0.1731
0.062499,0.14211,0.14949,0.1916,0.36381
0.094532,0.040219,0.17936,0.30933,-0.05797
0.36053,0.046323,0.12925,0.23859,-0.066554
0.27153,0.23346,0.21272,0.19725,0.15048
0.11669,0.2512,0.11993,0.15706,0.32707
0.24645,0.30655,0.23602,0.27162,0.38202
0.29294,0.34377,0.24389,0.19733,0.03776
0.044461,0.061389,0.13873,0.045934,0.10557
0.16875,0.23966,0.2486,0.26865,0.28672
0.18003,0.25441,0.28029,0.12948,0.33813
0.17721,0.12549,0.17095,0.22992,0.078832
0.084768,0.22012,0.15528,0.17436,0.25199
-0.072322,0.35444,0.16508,-0.0055089,0.054455
0.2435,0.07957,0.16449,0.19202,0.016649
0.22425,0.35573,-0.25321,0.29346,0.028439
0.32627,0.38941,0.29124,0.24194,0.35463
0.51282,-0.086293,0.016691,0.34271,-0.068806
0.12352,0.2204,0.12219,0.020439,0.24993
-0.043626,0.37255,-0.064908,0.23578,0.41221
0.31769,0.21524,0.18432,0.10816,0.059837
0.051461,0.14655,0.074472,0.083181,0.17775
0.13972,0.12925,-0.010051,-0.61341,-0.41007
0.11039,0.27428,0.13754,0.58076,0.74482
0.19327,0.10741,0.13304,0.16316,0.024818
0.025919,0.053187,0.016068,0.0022505,0.11962
0.18615,0.17477,0.17221,0.29912,0.26489
0.20677,-0.010698,0.14708,0.053654,-0.079623
0.0079515,0.17849,0.2147,0.064703,0.35462
-0.32982,0.27325,0.20962,-0.12876,0.39639
0.018315,0.20722,0.2731,0.017595,-0.066391
0.15983,0.11108,0.16206,0.10142,0.17845
0.28183,-0.082057,0.20563,0.20703,-0.091416
0.12861,0.11433,0.17198,0.14392,0.069496
0.025937,0.089166,0.046029,0.085814,0.084364
0.01123,0.24382,0.17383,0.12045,0.071819
0.29917,0.25948,0.12161,0.26581,0.35858
0.013902,0.20566,-0.017453,-0.04789,-0.052988
0.13132,0.27564,0.1352,0.061444,0.36346
0.21046,0.12972,0.18885,0.19359,0.059166
0.085485,0.14611,0.010253,0.13108,0.23887
0.21309,0.1668,0.279,0.20893,0.13858
0.11114,0.19938,0.2449,0.25797,0.29288
0.11731,0.048895,0.12986,0.032663,-0.0044037
-0.0038159,-0.015879,0.16769,-0.0069737,0.1829
0.22414,0.10485,0.20808,0.18566,-0.041168
0.25467,-0.084052,0.0084685,0.35812,-0.18135
0.12574,0.2011,0.15982,0.1422,0.24676
-0.027029,0.31443,-0.43844,0.55867,0.091113
0.26144,0.22769,0.16675,0.18889,0.023281
-0.0922,0.11737,0.39746,0.60562,0.0051738
-0.12577,0.045245,-0.0048725,0.088639,0.23649
0.075134,0.23434,0.16277,0.1837,0.34305
-0.036522,-0.12291,0.08587,0.056908,-0.33006
0.090918,0.39783,0.37852,0.26002,0.35024
0.11634,0.31001,0.18515,0.18889,0.31493
0.1926,0.19676,0.19195,0.13394,0.36396
0.1729,0.34436,0.1155,0.30144,0.3945
0.20399,0.27547,0.15617,0.20917,0.34765
0.3009,0.093749,0.18783,0.31348,0.099724
0.25087,0.25265,0.13574,0.30902,0.03607
0.14944,-0.014331,0.21103,0.10609,-0.15482
-0.088543,0.20528,0.23106,0.14443,0.43561
0.091369,0.13989,0.22345,0.099566,0.23624
0.041126,-0.26141,0.27902,-0.00059965,0.033012
0.41358,0.10583,0.04864,0.071823,0.29295
0.1775,0.31882,0.687,0.057415,0.22451
-0.00066084,0.034458,0.031535,0.028068,0.17574
-0.0096668,0.19784,0.1074,-0.15503,-0.0865
0.23133,0.16001,0.31273,0.32352,0.02615
0.30618,0.050493,0.20089,0.28336,-0.056975
-0.37439,0.084594,-0.0050121,-0.13531,-0.12368
0.23693,0.34342,0.30934,0.17946,0.08011
-0.049658,0.26785,0.16016,0.033797,0.33592
0.12582,0.25397,0.18015,0.10974,0.38929
-0.12287,0.52232,0.42837,0.62358,-0.18354
0.25042,0.2502,0.19603,0.28868,0.21093
0.1399,-0.10055,0.71308,-0.073875,-0.27723
0.23179,0.4222,0.073267,0.19131,0.28257
-0.12913,0.092846,-0.1497,-0.05378,0.21588
0.14406,0.26741,0.13415,0.18068,0.094364
0.26179,0.17395,0.22642,0.33159,0.16674
0.49906,0.024436,0.15783,0.21135,0.25737
-0.00058556,0.18325,0.073627,0.13697,0.13655
-0.0051837,0.10001,0.086713,0.093871,0.023763
0.013078,0.17162,0.020092,-0.038394,-0.077421
0.18431,0.12303,0.081613,0.11044,0.0156
0.16889,0.044617,0.22607,0.25625,-0.017796
0.29917,0.27858,0.20686,0.25405,0.065742
0.02144,0.22437,0.18465,0.18675,0.26777
0.28346,0.48211,0.19375,0.16653,-0.091741
0.16352,0.18769,0.20669,0.17019,0.16967
0.12427,0.24224,0.20437,0.21001,0.2671
0.13562,0.26335,0.26504,0.15864,0.2031
0.18978,0.35398,0.14243,0.048871,0.36353
-0.27866,-0.053953,-0.29012,0.24621,0.2404
-0.11494,0.10803,-0.050204,0.022145,0.1872
0.29597,0.19668,0.060671,0.065501,0.10822
-0.10389,0.12446,0.079344,0.057343,0.27731
0.0047242,0.066421,0.3575,0.071511,0.34911
0.1583,0.21842,0.13002,0.28272,0.28067
0.1658,0.029364,0.20275,0.0069256,-0.2554
0.20827,0.26475,0.12213,0.23331,0.33665
0.22532,-0.028078,0.51089,0.27024,-0.046232
0.047978,0.28614,0.072233,0.11468,0.43068
0.30303,0.23868,-0.05151,0.18812,0.36301
0.18525,0.029011,0.1008,0.10514,-0.053622
0.20794,0.24073,0.19306,0.25922,0.15813
0.37207,0.21944,-0.0022505,0.076812,0.39207
0.17245,-0.088901,-0.0409,0.14245,-0.23612
0.33916,0.39711,0.34757,0.3136,0.3884
0.27947,0.14446,0.2326,0.23831,0.10156
0.073839,0.076675,0.074209,0.059714,0.030931
0.24944,0.26172,0.21962,0.025142,-0.0040012
-0.0034698,0.013354,0.085713,0.20676,0.18748
0.15315,0.21638,0.3509,0.34371,0.233
0.22415,-0.18346,0.42415,0.35664,-0.22824
0.42182,-0.29027,0.18237,0.13776,0.14866
0.3044,0.22248,0.2026,0.26322,0.054206
0.17524,0.11037,0.085225,0.18904,0.19696
0.15043,0.22097,0.16957,0.2311,0.17268
0.46252,0.20763,-0.12523,-0.18029,0.1942
0.15654,0.1865,0.28573,0.1973,0.34011
-0.034318,0.11509,0.43066,0.29542,0.38294
0.27352,0.2076,0.031596,0.083162,0.052358
0.2133,0.19615,0.12458,0.21926,0.091432
0.30403,0.16823,0.28358,0.011851,0.34695
0.0081107,0.60185,0.31721,0.13282,0.31761
0.32133,0.085465,0.17925,0.36125,0.12275
0.25584,0.1515,0.27446,0.22856,0.10014
0.13963,0.19109,0.23258,0.13998,0.14523
-0.39207,0.2478,0.8302,-0.75036,-0.3721
0.12697,0.15142,0.071024,0.24259,0.25905
0.043929,-0.17915,0.22671,0.11951,0.34022
0.25518,-0.010274,0.067816,0.18601,0.057173
0.094509,0.29288,0.17416,-0.012946,0.26736
0.14979,0.27549,0.2723,0.030266,0.3426
0.10172,-0.24362,0.1485,-0.18304,0.29871
0.16647,0.34713,-0.080049,0.27903,0.1429
0.013772,0.10983,0.12847,0.16771,0.15322
-0.19338,-0.12715,-0.19554,-0.09587,0.23539
0.19185,0.062896,0.20122,0.084838,0.084402
0.22439,0.22943,0.18586,0.23768,0.26436
0.13992,0.22827,0.20975,0.20329,0.16673
0.30914,-0.0052611,0.36007,-0.19836,-0.25826
0.28596,0.22169,-0.024469,0.0021078,-0.049194
0.22034,0.5264,0.37704,0.17463,0.4275
0.085673,0.026591,-0.27014,-0.13615,-0.38481
0.29441,0.23632,0.17017,0.18102,0.15524
0.075832,0.076111,0.076617,0.084866,0.054679
0.14846,0.11639,0.092128,0.12522,0.24171
0.3634,-0.087367,-0.19813,0.088788,-0.056269
0.1032,0.1845,0.32567,-0.10008,0.25085
-0.027595,0.33909,0.18602,0.15725,0.28601
0.40703,-0.10056,-0.20009,0.10623,0.086398
0.26743,0.32607,0.059462,0.1619,0.16609
0.5538,0.51249,0.41988,-0.13751,-0.16268
0.29981,0.10917,-0.21417,0.49588,0.36093
0.11902,0.44182,-0.069334,0.19973,0.32073
0.069103,0.19642,0.0020654,0.29112,0.1269
0.37974,0.20978,0.12978,0.237,0.18324
0.15914,0.13407,-0.11207,0.043497,0.69914
0.068499,0.34169,0.14882,0.24519,0.45622
0.15727,0.13126,0.14882,0.15868,0.13926
0.29643,-0.25746,0.2202,-0.086886,-0.61165
0.14648,0.063502,0.22518,0.26467,0.1763
0.35282,0.29976,0.27617,0.26256,0.20636
0.1919,0.01834,0.18559,0.1584,-0.021032
0.13928,0.13618,0.19434,0.1173,0.18366
0.10241,0.22015,0.00078517,0.028433,0.28245
0.25256,0.26008,0.29571,0.31813,0.24937
-0.011623,0.19238,0.14768,0.15858,0.37612
0.27968,0.039371,0.12163,0.090367,-0.1253
-0.16754,0.15249,0.072699,0.13611,0.3863
0.043664,0.15864,0.24192,0.15514,0.25207
0.40621,0.14967,0.52431,-0.0051266,-0.29319
0.37312,0.18617,0.37365,0.063661,0.41947
0.13587,0.23209,0.10952,0.13048,0.29247
0.10987,0.19885,0.27823,-0.013237,0.13724
0.21795,0.1646,-0.015769,0.32161,-0.0022093
0.023992,0.14603,0.066117,0.17196,0.39731
0.14462,0.22972,0.15677,0.20608,0.27079
-0.068182,0.040331,0.045907,-0.093738,0.07325
0.074343,0.22546,0.023794,0.11368,-0.0070988
-0.0089793,-0.41063,0.018542,-0.38133,-0.40026
0.12453,0.065517,0.11543,0.11153,0.010111
0.12709,0.072363,0.16659,0.16786,0.29246
0.14589,0.17491,0.18209,0.19574,0.25683
0.17587,0.12103,-0.72985,0.31748,0.3044
0.24019,0.26489,0.26873,0.40216,0.067524
0.018618,0.06172,-0.0388,-0.047503,0.10218
0.16274,0.37835,0.18306,0.12407,0.23314
0.37859,0.18665,0.24784,0.26169,0.20827
-0.099484,0.051157,-0.081093,0.20876,0.19178
0.11482,0.060749,0.07172,-0.01282,0.11214
0.14286,-0.22272,0.055175,0.25188,0.005204
0.26212,0.12857,0.034402,-0.03139,-0.1516
0.27758,0.11927,0.24053,0.20762,0.037738
0.20826,0.46927,0.043891,0.34619,0.48941
0.2413,0.31421,0.19121,0.14816,0.26615
0.26783,0.10204,0.23332,0.26831,0.13708
0.21928,0.0082937,0.1414,0.18504,0.0099077
0.13832,-0.097985,0.18068,0.31706,-0.087599
0.26776,0.29396,-0.045472,0.28915,0.28324
0.043548,0.14525,0.26483,0.49896,0.29987
0.054474,0.28469,0.12743,0.056566,0.36366
0.28166,0.062149,0.17948,0.23083,-0.027794
0.24704,0.079273,0.26723,0.46753,0.010825
0.17776,0.12046,0.13258,0.21889,0.074994
0.29707,0.19719,0.016729,0.19347,0.25625
0.28019,0.090092,0.15327,0.18541,0.083934
-0.079352,0.14506,0.075093,0.10499,0.24652
0.0069692,0.11857,0.083899,0.26214,0.25302
0.050868,0.13499,-0.00041616,0.051823,0.25588
0.080462,0.20335,-0.022001,0.083322,0.16497
-0.037105,-0.016557,-0.050232,0.15224,-0.64644
0.25007,0.15514,0.14042,0.29385,0.24089
0.045924,0.08417,0.1586,0.10299,0.053613
-0.0053631,-0.081226,0.032294,0.31122,-0.074452
0.31499,0.14255,0.25603,0.31585,0.13819
0.038206,-0.11367,-0.13207,0.16494,-0.12876
0.16221,0.24782,0.037971,0.051667,0.30488
0.34115,0.7358,0.33483,0.2358,-0.14267
0.40885,-0.25311,0.4954,0.30693,-0.22276
0.5056,0.38191,0.24864,0.19592,0.16575
-0.032244,0.34712,-0.11358,0.093215,0.37531
0.1657,-0.12234,0.035032,0.2962,-0.075803
0.21822,0.16819,0.16421,0.17658,0.046666
0.059244,0.054256,0.15765,0.22445,-0.28215
0.080166,0.091659,0.1076,-0.1869,-6.6025e-05
0.20888,-0.020565,0.51044,0.39051,0.15593
0.19716,-0.1077,0.17497,0.15451,-0.098104
0.080643,0.3955,0.09708,0.28405,0.55473
0.26134,0.13898,0.64428,-0.19308,0.49128
0.17202,0.1546,0.13986,0.12844,0.15399
0.057732,-0.016961,0.02954,0.072667,0.17094
0.15638,-0.030826,0.17117,0.079877,0.0006096
0.04804,0.13101,0.10762,0.038621,0.21894
0.16709,0.22554,0.35801,0.096881,0.026057
0.29497,0.56719,0.2409,0.28637,0.41327
0.15961,-0.028076,0.043503,0.20952,0.15963
0.38253,0.2142,0.17392,0.31261,0.0084816
0.22769,-0.04136,0.13945,-0.0069282,-0.065542
-0.036379,0.0096017,0.12173,0.13032,0.1806
0.12375,-0.27491,0.85281,0.23769,0.61322
0.18766,0.11841,0.18712,0.25896,0.12252
0.2596,-0.035123,0.25962,0.26867,0.052331
0.070797,-0.019624,-0.027046,0.065229,-0.070573
0.080482,-0.030895,-0.0073926,-0.0001206,0.020034
0.26655,0.093603,0.19525,0.20726,0.051865
0.17879,0.28235,0.18775,0.17961,0.39317
0.23226,0.11923,0.22752,0.31631,0.29489
-0.059438,-0.05423,0.11996,-0.090686,0.096389
